date_start                       ,driver_number ,duration_sector_1 ,duration_sector_2 ,duration_sector_3 ,i1_speed ,i2_speed ,is_pit_out_lap ,lap_duration ,lap_number ,meeting_key ,segments_sector_1                      ,segments_sector_2                      ,segments_sector_3                            ,session_key ,st_speed
2024-06-09 18:31:33.364000+00:00 ,           22 ,           25.042 ,           27.606 ,           34.02  ,     225 ,     275 ,False          ,      86.668 ,        19 ,       1237 ,"[2049, 2049, 2048, 2049, 2049, 2049]" ,"[2051, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     308
2024-06-09 18:31:33.591000+00:00 ,           23 ,           25.645 ,           27.301 ,           32.896 ,         ,     279 ,False          ,      85.842 ,        19 ,       1237 ,"[None, 2049, 2048, 2048, 2049, 2048]" ,"[2049, 2049, 2049, 2048, 2049, 2051]" ,"[2048, 2048, 2048, 2048, 2049, 2048, 0]"    ,       9531 ,     328
2024-06-09 18:31:53.053000+00:00 ,           24 ,           26.273 ,           28.028 ,           33.929 ,     236 ,     275 ,False          ,      88.23  ,        19 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     301
2024-06-09 18:31:54.346000+00:00 ,           27 ,           25.592 ,           28.038 ,           33.838 ,     222 ,     274 ,False          ,      87.468 ,        19 ,       1237 ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2049, 2048, 0]"    ,       9531 ,     318
2024-06-09 18:31:37.826000+00:00 ,           31 ,           25.258 ,           28.201 ,           34.102 ,     227 ,     274 ,False          ,      87.561 ,        19 ,       1237 ,"[None, 2048, 2049, 2049, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2049, 2048, 2049, 2049, 2048, 2048]" ,       9531 ,     303
2024-06-09 18:31:03.370000+00:00 ,           44 ,           25.425 ,           27.841 ,           33.551 ,     228 ,     275 ,False          ,      86.817 ,        19 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2049, 2048, 2048, 2049, 2049, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     300
2024-06-09 18:31:34.678000+00:00 ,           55 ,           25.891 ,           27.523 ,           33.484 ,     219 ,     275 ,False          ,      86.898 ,        19 ,       1237 ,"[None, 2048, 2049, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     307
2024-06-09 18:30:40.628000+00:00 ,           63 ,           25.046 ,           27.623 ,           33.857 ,     234 ,     273 ,False          ,      86.526 ,        19 ,       1237 ,"[2049, 2049, 2048, 2049, 2049, 2051]" ,"[2049, 2051, 2049, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2049, 2049, 2049, 2048]" ,       9531 ,     301
2024-06-09 18:31:44.373000+00:00 ,           77 ,           25.871 ,           28.311 ,           33.967 ,     215 ,     275 ,False          ,      88.149 ,        19 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2049, 2049, 2048]" ,       9531 ,     305
2024-06-09 18:30:49.547000+00:00 ,           81 ,           24.816 ,           27.278 ,           33.435 ,     225 ,     275 ,False          ,      85.529 ,        19 ,       1237 ,"[None, 2051, 2048, 2048, 2049, 2048]" ,"[2048, 2049, 2049, 2051, 2049, 2049]" ,"[2049, 2051, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     303
2024-06-09 18:32:08.561000+00:00 ,            1 ,           25.118 ,           27.425 ,           33.722 ,     241 ,     275 ,False          ,      86.265 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2051]" ,"[2049, 2049, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2049, 2048, 2048, 0]"    ,       9531 ,     306
2024-06-09 18:33:22.355000+00:00 ,            2 ,           26.704 ,           28.787 ,           33.766 ,     215 ,     272 ,False          ,      89.257 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2049, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2049, 2049, 2048]" ,       9531 ,     308
2024-06-09 18:32:51.586000+00:00 ,            3 ,           25.111 ,           27.481 ,           33.962 ,     221 ,     274 ,False          ,      86.554 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2048]" ,"[2049, 2049, 2049, 2049, 2049, 2049]" ,"[2048, 2049, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     302
2024-06-09 18:32:08.853000+00:00 ,            4 ,           25.363 ,           27.145 ,           32.965 ,     233 ,     277 ,False          ,      85.473 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2049, 2048, 2048]" ,       9531 ,     327
2024-06-09 18:33:09.257000+00:00 ,           10 ,           25.349 ,           27.428 ,           34.041 ,     230 ,     271 ,False          ,      86.818 ,        20 ,       1237 ,"[None, 2048, 2048, 2049, 2049, 2048]" ,"[2051, 2049, 2048, 2048, 2049, 2048]" ,"[2048, 2051, 2048, 2048, 2049, 2049, 2048]" ,       9531 ,     299
2024-06-09 18:33:07.140000+00:00 ,           11 ,           25.645 ,           28.107 ,           34.278 ,     222 ,     272 ,False          ,      88.03  ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     309
2024-06-09 18:32:29.335000+00:00 ,           14 ,           24.817 ,           27.051 ,           33.62  ,     222 ,     277 ,False          ,      85.488 ,        20 ,       1237 ,"[2049, 2049, 2048, 2048, 2048, 2049]" ,"[2049, 2049, 2049, 2048, 2051, 2049]" ,"[2048, 2049, 2049, 2049, 2048, 2048, 2049]" ,       9531 ,     303
2024-06-09 18:32:58.703000+00:00 ,           16 ,           26.069 ,           27.646 ,           34.499 ,     222 ,     264 ,False          ,      88.214 ,        20 ,       1237 ,"[2049, 2048, 2048, 2048, 2049, 2048]" ,"[2048, 2049, 2049, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048, 2049]" ,       9531 ,     292
2024-06-09 18:32:54.069000+00:00 ,           18 ,           25.36  ,           27.615 ,           33.919 ,     216 ,     275 ,False          ,      86.894 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2049, 2048, 2048]" ,       9531 ,     305
2024-06-09 18:33:03.278000+00:00 ,           20 ,           25.529 ,           27.947 ,           34.138 ,     228 ,     272 ,False          ,      87.614 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     305
2024-06-09 18:32:59.954000+00:00 ,           22 ,           26.273 ,           27.53  ,           33.992 ,     224 ,     275 ,False          ,      87.795 ,        20 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048, 2048]" ,       9531 ,     311
2024-06-09 18:32:59.358000+00:00 ,           23 ,           26.057 ,           27.296 ,           33.485 ,     230 ,     276 ,False          ,      86.838 ,        20 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2049]" ,"[2049, 2051, 2049, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     321
2024-06-09 18:33:21.317000+00:00 ,           24 ,           26.865 ,           28.333 ,           34.051 ,     227 ,     276 ,False          ,      89.249 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2049, 2048]" ,       9531 ,     301
2024-06-09 18:33:21.744000+00:00 ,           27 ,           25.587 ,           28.134 ,           33.907 ,     221 ,     273 ,False          ,      87.628 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     300
2024-06-09 18:33:05.525000+00:00 ,           31 ,           25.291 ,           27.81  ,           34.037 ,     232 ,     273 ,False          ,      87.138 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2049, 2048, 2049, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 0]"    ,       9531 ,     305
2024-06-09 18:32:30.171000+00:00 ,           44 ,           24.844 ,           27.059 ,           33.395 ,     233 ,     277 ,False          ,      85.298 ,        20 ,       1237 ,"[None, 2049, 2049, 2048, 2049, 2049]" ,"[2049, 2049, 2051, 2049, 2048, 2048]" ,"[2048, 2049, 2049, 2049, 2048, 2048, 2051]" ,       9531 ,     323
2024-06-09 18:33:01.393000+00:00 ,           55 ,           26.232 ,           27.411 ,           33.585 ,         ,     276 ,False          ,      87.228 ,        20 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     309
2024-06-09 18:32:07.192000+00:00 ,           63 ,           24.944 ,           27.487 ,           33.583 ,     237 ,     275 ,False          ,      86.014 ,        20 ,       1237 ,"[2048, 2049, 2049, 2049, 2048, 2049]" ,"[2049, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2049, 2049, 2048, 2048, 2048]" ,       9531 ,     303
2024-06-09 18:33:12.560000+00:00 ,           77 ,           25.095 ,           27.642 ,           34.028 ,     219 ,     274 ,False          ,      86.765 ,        20 ,       1237 ,"[None, 2049, 2049, 2048, 2049, 2049]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2049, 2049, 2048, 2048, 2048]" ,       9531 ,     304
2024-06-09 18:32:14.990000+00:00 ,           81 ,           24.847 ,           27.468 ,           33.076 ,     226 ,     277 ,False          ,      85.391 ,        20 ,       1237 ,"[None, 2048, 2049, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2051, 2048, 2049, 2048, 2048, 2048]" ,       9531 ,     304
2024-06-09 18:33:34.710000+00:00 ,            1 ,           25.132 ,           27.783 ,           33.663 ,     239 ,     275 ,False          ,      86.578 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     307
2024-06-09 18:34:51.589000+00:00 ,            2 ,           25.956 ,           29.851 ,           33.479 ,     218 ,     273 ,False          ,      89.286 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     310
2024-06-09 18:34:18.225000+00:00 ,            3 ,           25.02  ,           27.47  ,           33.645 ,     224 ,     273 ,False          ,      86.135 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2049, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     302
2024-06-09 18:33:34.161000+00:00 ,            4 ,           24.888 ,           27.371 ,           32.933 ,     232 ,     272 ,False          ,      85.192 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2051, 2048, 2048, 2048, 2048, 2051, 2048]" ,       9531 ,     324
2024-06-09 18:34:36.054000+00:00 ,           10 ,           25.663 ,           28.059 ,           34.034 ,         ,     270 ,False          ,      87.756 ,        21 ,       1237 ,"[None, 2048, 2049, 2048, 2048, 2049]" ,"[2048, 2048, 2051, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     301
2024-06-09 18:34:35.114000+00:00 ,           11 ,           26.201 ,           31.249 ,           34.013 ,     232 ,     263 ,False          ,      91.463 ,        21 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 0, 0, 2048]"       ,"[2049, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     309
2024-06-09 18:33:54.780000+00:00 ,           14 ,           24.65  ,           27.786 ,           33.634 ,     227 ,     276 ,False          ,      86.07  ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2051, 2049]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2049, 2049, 2048, 2049, 2049]" ,       9531 ,     303
2024-06-09 18:34:26.921000+00:00 ,           16 ,           25.771 ,           27.941 ,           34.605 ,     219 ,     264 ,False          ,      88.317 ,        21 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2049, 2049, 2048, 2049]" ,       9531 ,     304
2024-06-09 18:34:20.859000+00:00 ,           18 ,           25.447 ,           27.488 ,           33.793 ,     221 ,     275 ,False          ,      86.728 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     305
2024-06-09 18:34:30.962000+00:00 ,           20 ,           25.6   ,           27.651 ,           34.16  ,     231 ,     276 ,False          ,      87.411 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2049]" ,"[2049, 2049, 2048, 2048, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     307
2024-06-09 18:34:27.824000+00:00 ,           22 ,           25.911 ,           27.465 ,           33.565 ,     221 ,     277 ,False          ,      86.941 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2049, 2048, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     324
2024-06-09 18:34:26.100000+00:00 ,           23 ,           25.607 ,           27.515 ,           34.007 ,     223 ,     275 ,False          ,      87.129 ,        21 ,       1237 ,"[2048, 2048, 2048, 2049, 2049, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     306
2024-06-09 18:34:50.464000+00:00 ,           24 ,           26.01  ,           28.093 ,           33.911 ,     234 ,     275 ,False          ,      88.014 ,        21 ,       1237 ,"[None, 2048, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]" ,       9531 ,     304
2024-06-09 18:34:49.288000+00:00 ,           27 ,           25.285 ,           28.096 ,           33.694 ,     220 ,     272 ,False          ,      87.075 ,        21 ,       1237 ,"[None, 2048, 2049, 2049, 2049, 2049]" ,"[2049, 2048, 2048, 2049, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     302
2024-06-09 18:34:32.501000+00:00 ,           31 ,           25.769 ,           27.997 ,           34.063 ,     228 ,     270 ,False          ,      87.829 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2049, 2048]" ,       9531 ,     299
2024-06-09 18:33:55.395000+00:00 ,           44 ,           25.106 ,           27.196 ,           33.291 ,     236 ,     277 ,False          ,      85.593 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]" ,       9531 ,     327
2024-06-09 18:34:28.615000+00:00 ,           55 ,           26.849 ,           27.688 ,           33.562 ,     223 ,     274 ,False          ,      88.099 ,        21 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     307
2024-06-09 18:33:33.272000+00:00 ,           63 ,           25.418 ,           27.516 ,           35.521 ,     235 ,     276 ,False          ,      88.455 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2049, 2049, 2049]" ,"[2048, 2048, 2049, 2049, 2048, 2049, 2049]" ,       9531 ,     303
2024-06-09 18:34:39.292000+00:00 ,           77 ,           25.469 ,           28.187 ,           34.393 ,     212 ,     273 ,False          ,      88.049 ,        21 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2048, 2048]" ,       9531 ,     320
2024-06-09 18:33:40.499000+00:00 ,           81 ,           24.673 ,           27.204 ,           33.474 ,     234 ,     276 ,False          ,      85.351 ,        21 ,       1237 ,"[None, 2048, 2049, 2048, 2049, 2051]" ,"[2049, 2048, 2049, 2048, 2048, 2048]" ,"[2048, 2048, 2049, 2049, 2048, 2048, 2048]" ,       9531 ,     303
2024-06-09 18:35:01.169000+00:00 ,            1 ,           25.151 ,           27.939 ,           33.5   ,     236 ,     273 ,False          ,      86.59  ,        22 ,       1237 ,"[None, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     304
2024-06-09 18:36:20.850000+00:00 ,            2 ,           25.671 ,           27.64  ,           33.42  ,     217 ,     276 ,False          ,      86.731 ,        22 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2049, 2048, 2048]" ,       9531 ,     308
2024-06-09 18:35:44.302000+00:00 ,            3 ,           24.877 ,           27.465 ,           33.62  ,     230 ,     272 ,False          ,      85.962 ,        22 ,       1237 ,"[None, 2048, 2048, 2049, 2048, 2049]" ,"[2049, 2049, 2048, 2048, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     302
2024-06-09 18:34:59.405000+00:00 ,            4 ,           24.68  ,           26.82  ,           32.929 ,     235 ,     275 ,False          ,      84.429 ,        22 ,       1237 ,"[None, 2048, 2048, 2051, 2049, 2049]" ,"[2049, 2051, 2048, 2051, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2051, 2049]" ,       9531 ,     306
2024-06-09 18:36:03.775000+00:00 ,           10 ,           24.597 ,           27.119 ,           33.449 ,     233 ,     273 ,False          ,      85.165 ,        22 ,       1237 ,"[2049, 2051, 2048, 2049, 2049, 2049]" ,"[2051, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2049]" ,       9531 ,     301
2024-06-09 18:36:06.503000+00:00 ,           11 ,           24.972 ,           27.842 ,           33.37  ,     233 ,     276 ,False          ,      86.184 ,        22 ,       1237 ,"[None, 2049, 2048, 2049, 2049, 2049]" ,"[2049, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     308
2024-06-09 18:35:20.946000+00:00 ,           14 ,           24.685 ,           27.232 ,           33.534 ,     230 ,     275 ,False          ,      85.451 ,        22 ,       1237 ,"[2048, 2048, 2048, 2048, 2048, 2049]" ,"[2049, 2048, 2048, 2048, 2048, 2048]" ,"[2049, 2048, 2049, 2048, 2049, 2048, 2048]" ,       9531 ,     303
2024-06-09 18:35:55.311000+00:00 ,           16 ,           25.705 ,           27.738 ,           33.81  ,     227 ,     264 ,False          ,      87.253 ,        22 ,       1237 ,"[None, 2048, 2048, 2048, 2049, 2049]" ,"[2048, 2048, 2049, 2048, 2048, 2049]" ,"[2048, 2048, 2049, 2048, 2048, 2048, 2049]" ,       9531 ,     306
2024-06-09 18:35:47.596000+00:00 ,           18 ,           25.289 ,           27.368 ,           33.766 ,     223 ,     275 ,False          ,      86.423 ,        22 ,       1237 ,"[2049, 2048, 2048, 2048, 2048, 2049]" ,"[2048, 2049, 2048, 2049, 2048, 2048]" ,"[2048, 2049, 2048, 2048, 2048, 2048, 2048]" ,       9531 ,     305
