date                             ,driver_number ,gap_to_leader ,interval ,meeting_key ,session_key
2024-06-09 18:13:29.768000+00:00 ,           27 ,21.694        ,0.768    ,       1237 ,       9531
2024-06-09 18:13:30.480000+00:00 ,           10 ,40.336        ,1.367    ,       1237 ,       9531
2024-06-09 18:13:30.677000+00:00 ,           24 ,45.949        ,4.481    ,       1237 ,       9531
2024-06-09 18:13:30.888000+00:00 ,            4 ,8.38          ,6.182    ,       1237 ,       9531
2024-06-09 18:13:31.183000+00:00 ,           81 ,14.932        ,4.258    ,       1237 ,       9531
2024-06-09 18:13:31.685000+00:00 ,           77 ,41.613        ,1.277    ,       1237 ,       9531
2024-06-09 18:13:31.785000+00:00 ,            3 ,27.116        ,5.838    ,       1237 ,       9531
2024-06-09 18:13:32.390000+00:00 ,           31 ,38.694        ,5.236    ,       1237 ,       9531
2024-06-09 18:13:32.463000+00:00 ,           23 ,32.717        ,3.165    ,       1237 ,       9531
2024-06-09 18:13:32.618000+00:00 ,           18 ,27.935        ,0.819    ,       1237 ,       9531
2024-06-09 18:13:32.923000+00:00 ,           11 ,39.231        ,0.537    ,       1237 ,       9531
2024-06-09 18:13:33.069000+00:00 ,           20 ,10.626        ,2.246    ,       1237 ,       9531
2024-06-09 18:13:33.325000+00:00 ,           14 ,20.649        ,5.831    ,       1237 ,       9531
2024-06-09 18:13:33.347000+00:00 ,           55 ,33.463        ,0.746    ,       1237 ,       9531
2024-06-09 18:13:33.518000+00:00 ,            2 ,57.736        ,12.168   ,       1237 ,       9531
2024-06-09 18:13:33.939000+00:00 ,           44 ,21.165        ,0.516    ,       1237 ,       9531
2024-06-09 18:13:34.032000+00:00 ,           16 ,29.311        ,1.376    ,       1237 ,       9531
2024-06-09 18:13:34.243000+00:00 ,           10 ,40.557        ,1.326    ,       1237 ,       9531
2024-06-09 18:13:34.600000+00:00 ,           22 ,29.936        ,0.625    ,       1237 ,       9531
2024-06-09 18:13:34.627000+00:00 ,           27 ,21.926        ,0.761    ,       1237 ,       9531
2024-06-09 18:13:35.317000+00:00 ,            1 ,2.54          ,2.54     ,       1237 ,       9531
2024-06-09 18:13:35.348000+00:00 ,            3 ,27.302        ,5.608    ,       1237 ,       9531
2024-06-09 18:13:35.404000+00:00 ,           77 ,41.734        ,1.177    ,       1237 ,       9531
2024-06-09 18:13:36.063000+00:00 ,            4 ,9.128         ,6.685    ,       1237 ,       9531
2024-06-09 18:13:36.094000+00:00 ,           18 ,28.037        ,0.735    ,       1237 ,       9531
2024-06-09 18:13:36.124000+00:00 ,           24 ,46.028        ,4.415    ,       1237 ,       9531
2024-06-09 18:13:37.264000+00:00 ,           14 ,21.048        ,6.116    ,       1237 ,       9531
2024-06-09 18:13:37.443000+00:00 ,           81 ,14.925        ,4.299    ,       1237 ,       9531
2024-06-09 18:13:37.479000+00:00 ,           23 ,32.811        ,2.875    ,       1237 ,       9531
2024-06-09 18:13:37.643000+00:00 ,           44 ,21.488        ,0.44     ,       1237 ,       9531
2024-06-09 18:13:37.676000+00:00 ,           16 ,29.539        ,1.502    ,       1237 ,       9531
2024-06-09 18:13:38.227000+00:00 ,           20 ,11.246        ,2.118    ,       1237 ,       9531
2024-06-09 18:13:38.483000+00:00 ,           27 ,22.215        ,0.727    ,       1237 ,       9531
2024-06-09 18:13:38.518000+00:00 ,           55 ,33.696        ,0.885    ,       1237 ,       9531
2024-06-09 18:13:38.554000+00:00 ,           31 ,38.645        ,5.182    ,       1237 ,       9531
2024-06-09 18:13:38.569000+00:00 ,           22 ,30.421        ,0.882    ,       1237 ,       9531
2024-06-09 18:13:38.774000+00:00 ,            2 ,57.794        ,11.895   ,       1237 ,       9531
2024-06-09 18:13:39.213000+00:00 ,           11 ,39.385        ,0.74     ,       1237 ,       9531
2024-06-09 18:13:39.960000+00:00 ,            3 ,27.284        ,5.358    ,       1237 ,       9531
2024-06-09 18:13:40.105000+00:00 ,           24 ,46.445        ,4.711    ,       1237 ,       9531
2024-06-09 18:13:40.451000+00:00 ,           10 ,40.563        ,1.178    ,       1237 ,       9531
2024-06-09 18:13:40.745000+00:00 ,           18 ,28.074        ,0.79     ,       1237 ,       9531
2024-06-09 18:13:41.070000+00:00 ,            1 ,2.477         ,2.477    ,       1237 ,       9531
2024-06-09 18:13:41.252000+00:00 ,           23 ,33.115        ,2.694    ,       1237 ,       9531
2024-06-09 18:13:41.784000+00:00 ,           77 ,41.947        ,1.384    ,       1237 ,       9531
2024-06-09 18:13:42.093000+00:00 ,           55 ,33.944        ,0.829    ,       1237 ,       9531
2024-06-09 18:13:42.114000+00:00 ,            4 ,9.257         ,6.717    ,       1237 ,       9531
2024-06-09 18:13:42.159000+00:00 ,           81 ,15.191        ,3.945    ,       1237 ,       9531
2024-06-09 18:13:42.274000+00:00 ,           16 ,29.557        ,1.483    ,       1237 ,       9531
2024-06-09 18:13:42.600000+00:00 ,            2 ,57.862        ,11.913   ,       1237 ,       9531
2024-06-09 18:13:43.133000+00:00 ,           22 ,30.468        ,0.911    ,       1237 ,       9531
2024-06-09 18:13:43.736000+00:00 ,            3 ,27.504        ,5.289    ,       1237 ,       9531
2024-06-09 18:13:43.736000+00:00 ,           31 ,38.992        ,5.296    ,       1237 ,       9531
2024-06-09 18:13:43.854000+00:00 ,           14 ,21.425        ,6.5      ,       1237 ,       9531
2024-06-09 18:13:44.223000+00:00 ,           20 ,11.423        ,2.166    ,       1237 ,       9531
2024-06-09 18:13:44.437000+00:00 ,           18 ,28.239        ,0.735    ,       1237 ,       9531
2024-06-09 18:13:44.454000+00:00 ,           44 ,21.953        ,0.528    ,       1237 ,       9531
2024-06-09 18:13:44.742000+00:00 ,           11 ,40.061        ,1.069    ,       1237 ,       9531
2024-06-09 18:13:44.851000+00:00 ,            1 ,2.812         ,2.812    ,       1237 ,       9531
2024-06-09 18:13:45.146000+00:00 ,           27 ,22.63         ,0.677    ,       1237 ,       9531
2024-06-09 18:13:45.519000+00:00 ,           10 ,40.825        ,0.764    ,       1237 ,       9531
2024-06-09 18:13:46.006000+00:00 ,           23 ,33.294        ,2.826    ,       1237 ,       9531
2024-06-09 18:13:46.041000+00:00 ,           16 ,29.804        ,1.565    ,       1237 ,       9531
2024-06-09 18:13:46.451000+00:00 ,           24 ,46.644        ,4.697    ,       1237 ,       9531
2024-06-09 18:13:46.743000+00:00 ,           55 ,34.027        ,0.733    ,       1237 ,       9531
2024-06-09 18:13:46.831000+00:00 ,           22 ,30.662        ,0.858    ,       1237 ,       9531
2024-06-09 18:13:46.921000+00:00 ,           77 ,42.253        ,1.428    ,       1237 ,       9531
2024-06-09 18:13:47.474000+00:00 ,           31 ,39.301        ,5.357    ,       1237 ,       9531
2024-06-09 18:13:47.857000+00:00 ,            4 ,9.186         ,6.709    ,       1237 ,       9531
2024-06-09 18:13:48.036000+00:00 ,            2 ,57.935        ,11.907   ,       1237 ,       9531
2024-06-09 18:13:48.076000+00:00 ,           81 ,15.276        ,3.853    ,       1237 ,       9531
2024-06-09 18:13:48.262000+00:00 ,            1 ,2.895         ,2.895    ,       1237 ,       9531
2024-06-09 18:13:48.374000+00:00 ,           11 ,40.339        ,1.038    ,       1237 ,       9531
2024-06-09 18:13:48.952000+00:00 ,           14 ,21.973        ,6.782    ,       1237 ,       9531
2024-06-09 18:13:49.014000+00:00 ,           10 ,40.931        ,0.592    ,       1237 ,       9531
2024-06-09 18:13:49.229000+00:00 ,           44 ,22.304        ,0.331    ,       1237 ,       9531
2024-06-09 18:13:49.629000+00:00 ,           23 ,33.402        ,2.74     ,       1237 ,       9531
2024-06-09 18:13:49.924000+00:00 ,            3 ,27.482        ,4.852    ,       1237 ,       9531
2024-06-09 18:13:50.019000+00:00 ,           27 ,23.058        ,0.754    ,       1237 ,       9531
2024-06-09 18:13:50.163000+00:00 ,           20 ,11.502        ,2.316    ,       1237 ,       9531
2024-06-09 18:13:50.591000+00:00 ,           77 ,42.399        ,1.468    ,       1237 ,       9531
2024-06-09 18:13:50.622000+00:00 ,           55 ,34.318        ,0.916    ,       1237 ,       9531
2024-06-09 18:13:50.694000+00:00 ,           18 ,28.211        ,0.729    ,       1237 ,       9531
2024-06-09 18:13:51.424000+00:00 ,            4 ,9.334         ,6.522    ,       1237 ,       9531
2024-06-09 18:13:51.752000+00:00 ,           24 ,47.096        ,4.843    ,       1237 ,       9531
2024-06-09 18:13:52.068000+00:00 ,           31 ,39.379        ,5.352    ,       1237 ,       9531
2024-06-09 18:13:52.133000+00:00 ,            2 ,58.402        ,11.957   ,       1237 ,       9531
2024-06-09 18:13:52.163000+00:00 ,           16 ,29.659        ,1.448    ,       1237 ,       9531
2024-06-09 18:13:53.098000+00:00 ,           11 ,40.407        ,1.028    ,       1237 ,       9531
2024-06-09 18:13:53.351000+00:00 ,           22 ,30.848        ,1.189    ,       1237 ,       9531
2024-06-09 18:13:53.927000+00:00 ,           81 ,15.238        ,3.736    ,       1237 ,       9531
2024-06-09 18:13:53.950000+00:00 ,           20 ,11.789        ,2.455    ,       1237 ,       9531
2024-06-09 18:13:53.965000+00:00 ,           10 ,41.26         ,0.853    ,       1237 ,       9531
2024-06-09 18:13:54.727000+00:00 ,            4 ,9.372         ,6.477    ,       1237 ,       9531
2024-06-09 18:13:54.838000+00:00 ,            3 ,27.917        ,4.859    ,       1237 ,       9531
2024-06-09 18:13:55.014000+00:00 ,           14 ,22.236        ,6.96     ,       1237 ,       9531
2024-06-09 18:13:55.209000+00:00 ,           44 ,22.456        ,0.22     ,       1237 ,       9531
2024-06-09 18:13:55.390000+00:00 ,           77 ,42.715        ,1.455    ,       1237 ,       9531
2024-06-09 18:13:55.457000+00:00 ,           18 ,28.515        ,0.598    ,       1237 ,       9531
2024-06-09 18:13:55.762000+00:00 ,           31 ,39.502        ,5.184    ,       1237 ,       9531
2024-06-09 18:13:55.772000+00:00 ,           24 ,47.656        ,5.257    ,       1237 ,       9531
2024-06-09 18:13:55.837000+00:00 ,           23 ,33.362        ,2.514    ,       1237 ,       9531
2024-06-09 18:13:56.037000+00:00 ,           27 ,23.259        ,0.803    ,       1237 ,       9531
2024-06-09 18:13:56.435000+00:00 ,            1 ,2.901         ,2.901    ,       1237 ,       9531
2024-06-09 18:13:56.643000+00:00 ,           11 ,40.463        ,0.961    ,       1237 ,       9531
2024-06-09 18:13:56.852000+00:00 ,           55 ,34.331        ,0.969    ,       1237 ,       9531
2024-06-09 18:13:57.015000+00:00 ,           16 ,30.038        ,1.523    ,       1237 ,       9531
2024-06-09 18:13:57.238000+00:00 ,           20 ,11.869        ,2.497    ,       1237 ,       9531
2024-06-09 18:13:57.412000+00:00 ,           81 ,15.322        ,3.533    ,       1237 ,       9531
2024-06-09 18:13:57.783000+00:00 ,           10 ,41.572        ,1.109    ,       1237 ,       9531
2024-06-09 18:13:58.088000+00:00 ,           22 ,31.128        ,1.09     ,       1237 ,       9531
2024-06-09 18:13:58.255000+00:00 ,            2 ,58.422        ,11.778   ,       1237 ,       9531
2024-06-09 18:13:59.292000+00:00 ,           77 ,43.103        ,1.531    ,       1237 ,       9531
2024-06-09 18:14:00.445000+00:00 ,           24 ,47.762        ,5.047    ,       1237 ,       9531
2024-06-09 18:14:00.620000+00:00 ,           23 ,33.7          ,2.572    ,       1237 ,       9531
2024-06-09 18:14:00.735000+00:00 ,           81 ,15.342        ,3.473    ,       1237 ,       9531
2024-06-09 18:14:00.885000+00:00 ,            3 ,28.107        ,4.848    ,       1237 ,       9531
2024-06-09 18:14:01.087000+00:00 ,           14 ,22.436        ,7.198    ,       1237 ,       9531
2024-06-09 18:14:01.368000+00:00 ,           18 ,28.573        ,0.466    ,       1237 ,       9531
2024-06-09 18:14:01.483000+00:00 ,           44 ,22.833        ,0.397    ,       1237 ,       9531
2024-06-09 18:14:01.632000+00:00 ,           55 ,34.669        ,         ,       1237 ,       9531
2024-06-09 18:14:02.047000+00:00 ,            1 ,2.891         ,2.891    ,       1237 ,       9531
2024-06-09 18:14:02.067000+00:00 ,           31 ,39.59         ,5.259    ,       1237 ,       9531
2024-06-09 18:14:02.271000+00:00 ,           27 ,23.638        ,0.805    ,       1237 ,       9531
2024-06-09 18:14:02.803000+00:00 ,           11 ,40.347        ,0.757    ,       1237 ,       9531
2024-06-09 18:14:02.832000+00:00 ,            4 ,9.404         ,6.503    ,       1237 ,       9531
2024-06-09 18:14:03.104000+00:00 ,           16 ,30.304        ,1.731    ,       1237 ,       9531
2024-06-09 18:14:03.374000+00:00 ,            2 ,58.661        ,11.565   ,       1237 ,       9531
2024-06-09 18:14:03.931000+00:00 ,           10 ,41.464        ,1.117    ,       1237 ,       9531
2024-06-09 18:14:04.030000+00:00 ,           22 ,31.269        ,0.965    ,       1237 ,       9531
2024-06-09 18:14:04.126000+00:00 ,           24 ,47.978        ,4.875    ,       1237 ,       9531
2024-06-09 18:14:04.613000+00:00 ,           14 ,22.526        ,7.204    ,       1237 ,       9531
2024-06-09 18:14:05.105000+00:00 ,           44 ,23.015        ,0.489    ,       1237 ,       9531
2024-06-09 18:14:05.124000+00:00 ,            1 ,2.905         ,2.905    ,       1237 ,       9531
2024-06-09 18:14:05.408000+00:00 ,           20 ,11.992        ,2.588    ,       1237 ,       9531
2024-06-09 18:14:05.582000+00:00 ,           77 ,43.158        ,1.694    ,       1237 ,       9531
2024-06-09 18:14:06.225000+00:00 ,           27 ,24.127        ,1.112    ,       1237 ,       9531
2024-06-09 18:14:06.624000+00:00 ,           23 ,33.855        ,2.586    ,       1237 ,       9531
2024-06-09 18:14:06.747000+00:00 ,           31 ,39.754        ,5.085    ,       1237 ,       9531
2024-06-09 18:14:07.010000+00:00 ,            3 ,28.406        ,4.768    ,       1237 ,       9531
2024-06-09 18:14:07.063000+00:00 ,            2 ,58.951        ,11.295   ,       1237 ,       9531
2024-06-09 18:14:07.455000+00:00 ,           11 ,40.521        ,0.767    ,       1237 ,       9531
2024-06-09 18:14:07.600000+00:00 ,           55 ,34.804        ,0.949    ,       1237 ,       9531
2024-06-09 18:14:07.621000+00:00 ,           18 ,29.002        ,0.596    ,       1237 ,       9531
2024-06-09 18:14:07.913000+00:00 ,           14 ,22.55         ,7.208    ,       1237 ,       9531
2024-06-09 18:14:08.368000+00:00 ,           44 ,23.027        ,0.477    ,       1237 ,       9531
2024-06-09 18:14:08.670000+00:00 ,           10 ,41.71         ,1.189    ,       1237 ,       9531
2024-06-09 18:14:08.774000+00:00 ,           81 ,15.351        ,3.359    ,       1237 ,       9531
2024-06-09 18:14:08.865000+00:00 ,           16 ,30.224        ,1.222    ,       1237 ,       9531
2024-06-09 18:14:08.960000+00:00 ,            4 ,9.779         ,6.888    ,       1237 ,       9531
2024-06-09 18:14:09.610000+00:00 ,           27 ,24.25         ,1.223    ,       1237 ,       9531
2024-06-09 18:14:10.027000+00:00 ,            1 ,2.87          ,2.87     ,       1237 ,       9531
2024-06-09 18:14:10.140000+00:00 ,           22 ,31.508        ,1.284    ,       1237 ,       9531
2024-06-09 18:14:10.339000+00:00 ,           77 ,43.395        ,1.685    ,       1237 ,       9531
2024-06-09 18:14:10.474000+00:00 ,           24 ,48.025        ,4.867    ,       1237 ,       9531
2024-06-09 18:14:10.693000+00:00 ,            3 ,28.6          ,4.473    ,       1237 ,       9531
2024-06-09 18:14:11.229000+00:00 ,           18 ,29.128        ,0.528    ,       1237 ,       9531
2024-06-09 18:14:11.503000+00:00 ,           20 ,12.328        ,2.549    ,       1237 ,       9531
2024-06-09 18:14:11.725000+00:00 ,            2 ,59.01         ,11.248   ,       1237 ,       9531
2024-06-09 18:14:12.055000+00:00 ,            4 ,9.802         ,6.897    ,       1237 ,       9531
2024-06-09 18:14:12.524000+00:00 ,           16 ,30.396        ,1.268    ,       1237 ,       9531
2024-06-09 18:14:12.637000+00:00 ,           31 ,39.846        ,5.042    ,       1237 ,       9531
2024-06-09 18:14:12.793000+00:00 ,           23 ,34.204        ,2.696    ,       1237 ,       9531
2024-06-09 18:14:13.357000+00:00 ,           11 ,40.586        ,0.74     ,       1237 ,       9531
2024-06-09 18:14:13.501000+00:00 ,           55 ,34.856        ,0.652    ,       1237 ,       9531
